column,年龄,性别,脑出血前mRS评分,高血压病史,卒中病史,糖尿病史,房颤史,冠心病史,吸烟史,饮酒史,发病到首次影像检查时间间隔,血压高压,血压低压,脑室引流,止血治疗,降颅压治疗,降压治疗,镇静、镇痛治疗,止吐护胃,营养神经,HM_volume,HM_ACA_R_Ratio,HM_MCA_R_Ratio,HM_PCA_R_Ratio,HM_Pons_Medulla_R_Ratio,HM_Cerebellum_R_Ratio,HM_ACA_L_Ratio,HM_MCA_L_Ratio,HM_PCA_L_Ratio,HM_Pons_Medulla_L_Ratio,HM_Cerebellum_L_Ratio,ED_volume,ED_ACA_R_Ratio,ED_MCA_R_Ratio,ED_PCA_R_Ratio,ED_Pons_Medulla_R_Ratio,ED_Cerebellum_R_Ratio,ED_ACA_L_Ratio,ED_MCA_L_Ratio,ED_PCA_L_Ratio,ED_Pons_Medulla_L_Ratio,ED_Cerebellum_L_Ratio,original_shape_Elongation_ed,original_shape_Flatness_ed,original_shape_LeastAxisLength_ed,original_shape_MajorAxisLength_ed,original_shape_Maximum2DDiameterColumn_ed,original_shape_Maximum2DDiameterRow_ed,original_shape_Maximum2DDiameterSlice_ed,original_shape_Maximum3DDiameter_ed,original_shape_MeshVolume_ed,original_shape_MinorAxisLength_ed,original_shape_Sphericity_ed,original_shape_SurfaceArea_ed,original_shape_SurfaceVolumeRatio_ed,original_shape_VoxelVolume_ed,NCCT_original_firstorder_10Percentile_ed,NCCT_original_firstorder_90Percentile_ed,NCCT_original_firstorder_Energy_ed,NCCT_original_firstorder_Entropy_ed,NCCT_original_firstorder_InterquartileRange_ed,NCCT_original_firstorder_Kurtosis_ed,NCCT_original_firstorder_Maximum_ed,NCCT_original_firstorder_MeanAbsoluteDeviation_ed,NCCT_original_firstorder_Mean_ed,NCCT_original_firstorder_Median_ed,NCCT_original_firstorder_Minimum_ed,NCCT_original_firstorder_Range_ed,NCCT_original_firstorder_RobustMeanAbsoluteDeviation_ed,NCCT_original_firstorder_RootMeanSquared_ed,NCCT_original_firstorder_Skewness_ed,NCCT_original_firstorder_Uniformity_ed,NCCT_original_firstorder_Variance_ed,original_shape_Elongation_hm,original_shape_Flatness_hm,original_shape_LeastAxisLength_hm,original_shape_MajorAxisLength_hm,original_shape_Maximum2DDiameterColumn_hm,original_shape_Maximum2DDiameterRow_hm,original_shape_Maximum2DDiameterSlice_hm,original_shape_Maximum3DDiameter_hm,original_shape_MeshVolume_hm,original_shape_MinorAxisLength_hm,original_shape_Sphericity_hm,original_shape_SurfaceArea_hm,original_shape_SurfaceVolumeRatio_hm,original_shape_VoxelVolume_hm,NCCT_original_firstorder_10Percentile_hm,NCCT_original_firstorder_90Percentile_hm,NCCT_original_firstorder_Energy_hm,NCCT_original_firstorder_Entropy_hm,NCCT_original_firstorder_InterquartileRange_hm,NCCT_original_firstorder_Kurtosis_hm,NCCT_original_firstorder_Maximum_hm,NCCT_original_firstorder_MeanAbsoluteDeviation_hm,NCCT_original_firstorder_Mean_hm,NCCT_original_firstorder_Median_hm,NCCT_original_firstorder_Minimum_hm,NCCT_original_firstorder_Range_hm,NCCT_original_firstorder_RobustMeanAbsoluteDeviation_hm,NCCT_original_firstorder_RootMeanSquared_hm,NCCT_original_firstorder_Skewness_hm,NCCT_original_firstorder_Uniformity_hm,NCCT_original_firstorder_Variance_hm
original_shape_Maximum3DDiameter_hm,0.21486110018891805,0.0802846507200284,0.10019020463144698,0.07350499002189158,0.07560258646492057,0.1506993634065746,0.06215114931168711,0.06709391295013012,0.04444441937799753,0.08159862494201102,0.13650522334967202,0.1816687046883732,0.21368678250221743,0.21383993807129095,0.13477537787794175,0.21863624966914594,0.168782442036243,0.16296107073122476,0.071056694698714,0.10237846893375083,0.7128152882197059,0.41934854891648726,0.18039381002062185,0.21694568871108008,0.09829015514453773,0.3176806200357055,0.3618511276712433,0.12579179457506215,0.18960973751229762,0.12281503081093262,0.26762218279909783,0.45932731735065246,0.3395518213702524,0.18628117537004707,0.15740942692971926,0.14918633710877272,0.229908473776983,0.268957706096031,0.13735079191400892,0.14703482593457431,0.11414567802039641,0.1672186397542531,0.12977649411261513,0.1104117127782313,0.5571328591677733,0.5710585449459529,0.5680299487676079,0.5920377239750608,0.6360868478274398,0.6910283151522921,0.43890530695596003,0.5452239749395644,0.47000871657551413,0.4892500483206778,0.30082270250219223,0.4430075694240155,0.3777334987405944,0.23309992170986743,0.3369689026550775,0.20389721631722535,0.3636158919187654,0.21921946965384367,0.1471455854259364,0.3558267839186983,0.30764263545462606,0.30211329161545786,0.4341063426040084,0.400220626544829,0.3653159982712949,0.2929482658845201,0.11567648333390342,0.18677817234801553,0.35120976567779744,0.33248924402105134,0.3510111687695356,0.7532726757510804,0.862574766588112,0.8165292477643417,0.7751069210206422,0.8879456886077353,1.0,0.7121997824186728,0.7831163428099381,0.69177865972545,0.7724650808611103,0.40755599345078053,0.7128907645589775,0.13704169931507523,0.1360233122831162,0.6611579221270267,0.5305620430224042,0.23031394338631103,0.34201376553467644,0.3350110328136001,0.19297586190521313,0.14328698843398607,0.15624957561543049,0.2575635910811193,0.43697443681054765,0.2156181204588717,0.14061006466805237,0.22798717210858116,0.5108984758048177,0.18120218641340766
original_shape_MeshVolume_hm,0.1753372500401907,0.0876675950891274,0.11113377765791654,0.07639282005706963,0.1442029875610612,0.11910860123121501,0.09813253741124014,0.07279877670130165,0.12102540923236724,0.07701432931694754,0.12728419361004403,0.23147742976698435,0.15465583499208893,0.26912171891879705,0.17908297821287802,0.3565300042244956,0.1735703588450871,0.0761047918633377,0.09736231395535504,0.08336263139031344,0.9698518698143227,0.43227355515202737,0.13258561167509297,0.3108531446043217,0.09986946892519337,0.25510674930797933,0.2629760919046031,0.1163658527404361,0.1407333755568657,0.09141741602036933,0.18816915475483548,0.6616021416227205,0.4047210583664388,0.14247602307005858,0.1702106615804229,0.148653246918817,0.1973758719184152,0.21023043813544143,0.13553981560591932,0.11019198241448352,0.10220794930609056,0.18397460192859802,0.12837829516178484,0.15323301317836976,0.656306581051315,0.6764073879762165,0.6800328073388984,0.743790874241386,0.663089777190945,0.6712488312383604,0.6462466216083891,0.7002558054872718,0.5940914344985022,0.7106044830257509,0.3830243172846542,0.6511510176736076,0.22995749959651557,0.16505253788620203,0.528412496681089,0.29949069050667537,0.20821519132774705,0.16200603621880366,0.14043990927552383,0.2148822109535805,0.20046054677327088,0.20256810163655461,0.3270567631904489,0.35205721631083337,0.21269846552649635,0.1963749255691329,0.12396919709254271,0.26868291429614133,0.21369078990267976,0.1902925038657396,0.22105012270582516,0.8383288935490611,0.7999968078015505,0.7612237254821888,0.8263978521227451,0.6942124669353275,0.7121997824186728,1.0,0.8693476380543924,0.5531211059425346,0.9648049819666064,0.7002334658850369,0.9999975889785107,0.15132096924015598,0.18074579013599396,0.9255857035470473,0.45013672537462185,0.22442848957200306,0.2796533724578171,0.2632263757301713,0.20803439943973678,0.18444713560913584,0.20538985169598878,0.23770846592000086,0.347500677023804,0.21628594847420424,0.1828947377462253,0.3722918591940724,0.438977916073024,0.20166959722584127
original_shape_MinorAxisLength_hm,0.18998918953060337,0.07723012042278275,0.09556427332721348,0.0824334340364829,0.16154402655768457,0.11961136938265209,0.055199128944135624,0.04834472984434389,0.0787728840268154,0.08320236141643031,0.14507160688870088,0.1788307387223422,0.1772222762072188,0.23396698256709372,0.2034141396455369,0.3248601667567042,0.13275687835407718,0.08928353606577408,0.0934446288639998,0.09470128790264339,0.8524452334171627,0.39496358719254115,0.14265028332852633,0.3422579281881088,0.1108237762058454,0.3111199524317737,0.2696193289532864,0.13598676614092692,0.1762554082227166,0.15276999354093415,0.282957042343988,0.6172009938861327,0.34863721835852096,0.14932336225602613,0.1807177433573244,0.17894700855747744,0.24668946481849896,0.24793222552429117,0.13755700700989237,0.1325730292937002,0.12965702586714845,0.22381444887282914,0.13107647622455246,0.1272357316673496,0.625435953475789,0.6533682429106402,0.67303210735169,0.7312717437278341,0.6832725191810292,0.6960474057346445,0.6000979465274737,0.6681179751108802,0.5651271108570249,0.653698970671891,0.39826247330023995,0.604623665862832,0.28920011971337645,0.178213438805094,0.48931376872183663,0.28064458710727147,0.3004199165579538,0.21226000122499905,0.17091503583386902,0.3002786010185207,0.2389282345884227,0.2362362873300133,0.3689507182753818,0.4131902505604887,0.30371999250548093,0.22764674272395607,0.12015243936130104,0.2457579709773522,0.29643338718129236,0.11436347731119807,0.2490039803111865,0.8168696468252649,0.8142577458309578,0.8027228419285796,0.8432561004650861,0.7848168737774504,0.7831163428099381,0.8693476380543924,1.0,0.6427212795639132,0.8952889518011866,0.6266030189243214,0.8698154586524994,0.13706123784026572,0.1530125301686423,0.8174188586152484,0.4645319327436781,0.19969149934372338,0.2614661257230733,0.2717264463408056,0.18128765704298916,0.1651980063634239,0.1901115582239819,0.24583300154308788,0.37871512897510956,0.19266235370298104,0.1626260282031693,0.3428039806219653,0.4467672414716577,0.1761775067328701
original_shape_Sphericity_hm,0.18164117470809935,0.08720968941527268,0.08085481103877945,0.10043890224910186,0.07401489613715123,0.18545614732352292,0.05435236117358789,0.07246641197059926,0.09488390700852438,0.08559776602775167,0.12262874229785758,0.11921652886073299,0.15504226482920258,0.1657158433491644,0.10501671827864628,0.1943539176027002,0.20919672483294877,0.20749831336905517,0.1082117735547762,0.0850610508361361,0.5807146875882513,0.4027999702898069,0.21371837505640576,0.1797766948065682,0.22354314326715177,0.30022425824948823,0.3946175974900245,0.21597759999070595,0.31686338881958703,0.32185611103810635,0.32787943057214125,0.4295016289390111,0.31160696068630805,0.20176599802141873,0.12468371740679912,0.1414796492381778,0.23562948827560604,0.258394991186995,0.15839169234231193,0.1996565943970695,0.18865381997760217,0.21919349789168066,0.11928748503128199,0.1450602150221352,0.505230422643797,0.4367008871325499,0.4166550718719644,0.45949887832573677,0.4658299969921365,0.5053160714969155,0.407134809383139,0.4106383018121064,0.40139466933560436,0.4417567139117777,0.2689710889870922,0.4101234285359554,0.24820236485884192,0.13461607890609895,0.33746129863636354,0.1938111327747516,0.4668548953806414,0.19175514341794594,0.23322401783383506,0.46322782788719763,0.1780700172753651,0.17185803640253253,0.3809268290003771,0.4835617980007025,0.47336642743038254,0.1656387326587485,0.10910096342254919,0.1813243121798572,0.453238462246371,0.3511091856886613,0.3591545792154688,0.6280648488540527,0.7355446453668963,0.6400272429103817,0.6403241146187102,0.6745214152080827,0.69177865972545,0.5531211059425346,0.6427212795639132,1.0,0.6970329612576115,0.19850931930586743,0.5539796670770306,0.1442110818219343,0.13058165671095548,0.5167874619329711,0.6275369644201393,0.23520858499451233,0.4008454170588582,0.4604554218143049,0.19831363784635295,0.12258249567186344,0.12209508201584768,0.16386789930192164,0.5372634834222726,0.23058416977642,0.1228160407754663,0.16865932719628035,0.587829417761882,0.17414672790938648
original_shape_SurfaceArea_hm,0.18535263492626905,0.0902738205894244,0.09830017609759681,0.07596500739991992,0.14433109789517726,0.1507214771477869,0.07761333108567106,0.059570866308419484,0.1016557918296448,0.08804956824035873,0.12891006883445638,0.20772842180716292,0.16062445324308244,0.27133969679242753,0.19353601140116963,0.3527136169878085,0.19558523819803225,0.09685387520454378,0.09230806999261729,0.07789680402623073,0.9530110175449711,0.46703536422394626,0.14262769869300262,0.3123323546561402,0.11940593978732882,0.30702385630609247,0.3281594269698861,0.14270091499591844,0.17627059701862138,0.1426214000119841,0.2620136488275105,0.6590411329358036,0.41975973871107486,0.15191536820379378,0.1720509022948403,0.16062024824783083,0.24209103925833303,0.24274216674966984,0.1477809973694247,0.13394593116349285,0.1282117232942978,0.2234132240671291,0.12372488172262958,0.1257929043969815,0.6686803214158519,0.6647764823810668,0.6754540042990594,0.7365426645473938,0.664865082070493,0.6824332314863727,0.6393658174934831,0.6641850237046653,0.5803442793820337,0.701588900788687,0.3909136994023838,0.6442906934150989,0.2537511143295643,0.16810887266965766,0.5239992263402059,0.2978236130369553,0.2879140004434092,0.18449069020255524,0.1637104321449638,0.2904665732834434,0.21373386730258923,0.2136969269529994,0.3641449058527488,0.4157643554850525,0.29266721117005834,0.20659756692436698,0.12905066341409038,0.2665381460883328,0.2860773523390314,0.23683222841495893,0.2548018685496685,0.863206811002098,0.8549940246832095,0.8065931753222851,0.8565856143968898,0.7494695327520389,0.7724650808611103,0.9648049819666064,0.8952889518011866,0.6970329612576115,1.0,0.601409965689553,0.9651579788558442,0.15194622286444112,0.17405106270934514,0.8906519045852994,0.5181795018783589,0.22337763508935315,0.30211655439926866,0.32223794785620263,0.20383282646571318,0.1752087327473769,0.18616098465312633,0.24125161259520417,0.4110654869762928,0.2146869697126397,0.17360850803934172,0.30334900451853736,0.4952301767082922,0.1955293099097461
original_shape_SurfaceVolumeRatio_hm,0.11434828747902835,0.08214871044387084,0.14114305534565025,0.04745633255713342,0.15575649152335083,0.06483840580587096,0.0801593353608786,0.06882081289352307,0.08653033747826425,0.10971820679169937,0.11978582916467616,0.291684972243011,0.21425500982419385,0.15297262183206822,0.13035368689086443,0.3425093314860863,0.07190465883385795,0.09356049314587295,0.09925362318014196,0.099525798527617,0.6652104593292655,0.18238461578651763,0.18006170218586642,0.392056930180606,0.17848589656019387,0.09970717940779311,0.1331313168101005,0.13811350158793914,0.18900636659937792,0.14429081625784562,0.08713944942033686,0.48229185871512853,0.21602970687121717,0.10048198636376507,0.19887181433544243,0.24019141430991733,0.08779514809253972,0.12107362122969156,0.07796296784687441,0.08456215885523655,0.14342369501749902,0.08709075176856913,0.1487921969534643,0.2137564290602274,0.4583013559948261,0.5880832266960256,0.5529558311008064,0.6223351248456825,0.5106146513858675,0.49333466502158274,0.4688482733583348,0.6070365769731709,0.5147372985938773,0.5182915332927719,0.4213332116307774,0.47251265381560764,0.14217682535898263,0.12646195562739693,0.4232700257817032,0.3469238813053417,0.15855703148418118,0.2158650569012848,0.12096286714121607,0.14808800753893891,0.1304231061325709,0.13344957258003073,0.22113999854589012,0.24713624030755643,0.1496173929543027,0.13294262021543296,0.1390996054931392,0.3166073855109966,0.14409266989076241,0.18164920376155755,0.1724376967144367,0.6122035902884605,0.4816827523021116,0.4889538713501267,0.5964152989484657,0.45321566735961805,0.40755599345078053,0.7002334658850369,0.6266030189243214,0.19850931930586743,0.601409965689553,1.0,0.6996895543578059,0.1142549191566575,0.16957558129307448,0.6725557989973008,0.15356289935730016,0.23849862768619048,0.3243257050766028,0.135785474699114,0.231345102372144,0.1829487750267096,0.24375242188775983,0.21731846771595004,0.22123723420119198,0.25013927116999213,0.18472811420356786,0.5543106846764195,0.15495328416905227,0.21664684832355607
original_shape_VoxelVolume_hm,0.17539828993506892,0.08765972535541665,0.11100097216125848,0.07639820106415655,0.14417501672956426,0.11925685885388845,0.09805973131090684,0.07266145854229601,0.1207960178896646,0.0770695334439146,0.12723967737196057,0.23144033045497187,0.15454052353520525,0.26920839737129654,0.17915767813927416,0.35638997041400106,0.17374144121855206,0.07630510479722476,0.09732888371737256,0.08337410833628217,0.96986612823144,0.43256941162488893,0.13253263952475958,0.3108036202728025,0.0998428239232581,0.2555231217611095,0.2632392928064035,0.11641840662700241,0.14091332171145723,0.09166790513691754,0.18869007585871683,0.6616647354463785,0.40483290201341937,0.1424961746987595,0.1701802217621247,0.1486181521941373,0.19764344653270466,0.21044646094711714,0.13560799945794166,0.11037116919395835,0.10234441774384374,0.18415917388319958,0.12821671463092196,0.15293436078569828,0.6565615994351538,0.6764312149194543,0.6801800516005343,0.7439450266783623,0.6633228477854913,0.6715923529309208,0.6462824716943794,0.7001979880742274,0.5941474261327302,0.7106554772226448,0.3830685625539036,0.6511903073589556,0.23028473294883497,0.16518281424895503,0.5284389880381982,0.299360285391689,0.20883830453266342,0.16219190286462154,0.14065236357264732,0.2154800184010592,0.20070703996771092,0.20279081902606544,0.327476759031576,0.3526179160382191,0.2133259490990385,0.1965920814439169,0.12398670687800248,0.2685475323857934,0.2142741029488611,0.19065554833044052,0.2212726601827903,0.8387282627710512,0.8005857200821231,0.7618355606954124,0.8268504962372593,0.6948248808502655,0.7128907645589775,0.9999975889785107,0.8698154586524994,0.5539796670770306,0.9651579788558442,0.6996895543578059,1.0,0.15140628533406758,0.18066142344292488,0.9256047920757199,0.450622033254854,0.22431065895208224,0.27979480266230267,0.26362662683135507,0.20784522925126717,0.18446282932830219,0.2054034783067649,0.23782024828251497,0.3479585521850744,0.21613865987249728,0.18289579622777552,0.37212988397297053,0.4394098102319956,0.2014693660588294
NCCT_original_firstorder_10Percentile_hm,0.17242794315248375,0.2690757630660771,0.10706323773894257,0.18802476975007565,0.0923546040338311,0.07947076653949058,0.1152212601074306,0.08755363444380884,0.08984003425109309,0.0616839747412287,0.12887540408196488,0.22320076178158016,0.26864182913588347,0.14387531778312626,0.1417344613462247,0.14262827017805146,0.07980353157670105,0.09002726495729665,0.055970267491765945,0.11850542361120364,0.1645594138423669,0.1166290360173844,0.08852694570696953,0.10556487700673758,0.10446694467444556,0.15542776276787937,0.17300493911559894,0.09415125043958493,0.16518912180286896,0.08004137082673039,0.13171283769700032,0.14897901248581863,0.10519216579430991,0.10865930761980316,0.09490004290427775,0.15466458794225185,0.1503446791551001,0.13486445219235882,0.08382042913861255,0.17161573117793702,0.16952903856812437,0.11206706634195444,0.10305230649593156,0.10756103789952172,0.10525837464250334,0.1362668688428134,0.11720313496860996,0.14474980233815934,0.11458084589060909,0.11228956956863725,0.15878721021674205,0.13441713644241873,0.12227400929816329,0.14899890435533797,0.13659036897180335,0.158405173415308,0.7501234207353019,0.8901778769220282,0.39494841311059653,0.15141041883919107,0.37471158488664413,0.16300908317429924,0.7646429491193604,0.38336385663626543,0.8485104221608005,0.8500133820015414,0.5081825955983788,0.2768001180186337,0.38213514759937334,0.8590234270782428,0.19328339888993873,0.1410176162426921,0.37024789547745895,0.14358428514002317,0.1632904692118245,0.14705775283901631,0.14767283372340467,0.1066521248286547,0.16558143876273898,0.12240830083611023,0.13704169931507523,0.15132096924015598,0.13706123784026572,0.1442110818219343,0.15194622286444112,0.1142549191566575,0.15140628533406758,1.0,0.7809339294724823,0.3368361528652751,0.13379939398071308,0.2405135953391705,0.1542073649329685,0.5487135823253201,0.2874333419609286,0.8865747032685244,0.8378483414954221,0.8547901503233413,0.2869677467372882,0.25569316498884614,0.8672098254125067,0.3226960963010617,0.13418758689182,0.3098903316496932
NCCT_original_firstorder_90Percentile_hm,0.10618211028835335,0.10449374819547949,0.09444758153400333,0.12435050630632048,0.08564558533706762,0.10933629556824531,0.07659381566477155,0.08919551134028168,0.0642209155464124,0.10975110516305409,0.1594685228512016,0.17358620656502785,0.18934268817123998,0.11319139115777442,0.14331564623848866,0.10072758463218758,0.14531253021885177,0.0727080606227857,0.09355010400281842,0.11227862920629775,0.1843214281887632,0.0926864729524225,0.10283908378433507,0.1379359323992339,0.14983132995424986,0.1433576520937373,0.16023416856015993,0.06820970371468313,0.11206520211143892,0.11107559131027203,0.1113068637799042,0.138116634833199,0.10426205174499796,0.08077325194547202,0.12002040192971174,0.10337237806008923,0.12891134287412762,0.12224547206760993,0.07177118195491028,0.12713315848357798,0.08706503911441096,0.07923545406075143,0.1307723833902374,0.11675823030195992,0.12152608336934576,0.121247878413291,0.13355673609990193,0.14125188932555052,0.13701665574187866,0.1340549972082393,0.15867359837615605,0.14031854643344444,0.1282708779159685,0.1514706190801398,0.13684396344966349,0.1590576295647777,0.5920463379506341,0.7209569738426865,0.2922166443237297,0.11587991322635377,0.3182825561169334,0.14637549568805344,0.6371442346849789,0.3343933931036881,0.6784993155136935,0.682218030859659,0.3749107108151887,0.27584935724595666,0.32352857072466973,0.6888235390730356,0.14501282936002055,0.12077879543948652,0.335283254597775,0.1637543353151939,0.1268403429775437,0.15271156100826108,0.15473313144581768,0.14495252341532688,0.16823258945135147,0.13981324473625192,0.1360233122831162,0.18074579013599396,0.1530125301686423,0.13058165671095548,0.17405106270934514,0.16957558129307448,0.18066142344292488,0.7809339294724823,1.0,0.30777714732246536,0.20854536284013572,0.6926405399184953,0.3784229915217047,0.6218903481907194,0.7448142091854856,0.945631657286338,0.8952223533057793,0.63783473075816,0.43996763801141314,0.7094405651313536,0.9586925073748608,0.3781623892515289,0.2008169041402886,0.7603728940946654
NCCT_original_firstorder_Energy_hm,0.16389967323949048,0.09512129300926488,0.1017039839410916,0.1143418765644913,0.13138722142422393,0.09509143308334375,0.10020714244511664,0.07427411686258158,0.10702174136205686,0.06672426811259145,0.14425732950701467,0.19493667277558202,0.17416726915540107,0.2026440477321534,0.16769461385697604,0.33663702626249287,0.14267653186942042,0.08069406445335754,0.10274533996781762,0.09540233096702537,0.9060196014165468,0.4102868570043536,0.11604866011888267,0.2865063400421905,0.10533631361465072,0.25469347286435556,0.26591853114457403,0.10735073437220106,0.12790700927005466,0.07736435499811303,0.1601048320178512,0.6248611042274909,0.38120599771998576,0.14242007577531557,0.1465242431060172,0.13953372215239268,0.2198937566886102,0.2017887085327524,0.12153699515834723,0.13029851369299772,0.10241375770052233,0.1745676982276344,0.12973902273152976,0.13772036322854492,0.6176174276408886,0.6255022235340677,0.6252779282530839,0.6895523590826591,0.6041626531688975,0.6199531414985837,0.6038437758586688,0.6519659339140135,0.5618338504737971,0.6618115609210001,0.3487776141157126,0.6084386771626883,0.1328921602176786,0.19017035672631744,0.6224852942718637,0.2652535996880257,0.28625912941958453,0.16164046734561435,0.2963802028042961,0.29353850836338524,0.1620818202006413,0.1639200875863635,0.20911054872026413,0.3919737645733623,0.29080272058998885,0.16702052487777372,0.1310387365562691,0.23832052415711436,0.2894883349403761,0.16575588974251454,0.183829514799295,0.7949230228687534,0.7366355831607662,0.7079935459502068,0.7882501654741914,0.6416721231233171,0.6611579221270267,0.9255857035470473,0.8174188586152484,0.5167874619329711,0.8906519045852994,0.6725557989973008,0.9256047920757199,0.3368361528652751,0.30777714732246536,1.0,0.36709296828056837,0.1458971625676458,0.18841394495408284,0.3897586228714993,0.17201913894726883,0.37969160324732915,0.4201429239440024,0.158461187885864,0.42362232109008213,0.15910793936069256,0.37352181990934813,0.48140254655440484,0.3628869137385878,0.18559120208677693
NCCT_original_firstorder_Entropy_hm,0.18079299618855268,0.11784886922786245,0.07840086769715589,0.08979527825352795,0.090302687454876,0.07841804353688044,0.08415832580726247,0.056067654867977636,0.07310079167043176,0.05907684974879294,0.1183716270373893,0.15852961946792507,0.11783540048642115,0.23718381336644415,0.07228164708293425,0.14071640506554892,0.13793785823298657,0.12831529481459703,0.08467712369153485,0.12484688612060138,0.48109275391454803,0.40166724871645065,0.2379861691252887,0.18757624580724905,0.26830849027300235,0.2993427058523437,0.25048354964043595,0.13611247942462476,0.24743278429430712,0.2677784248225185,0.3743068630113672,0.38623883188129987,0.3241051235777432,0.18594449349474146,0.13100213162562743,0.20110518570184122,0.2649000016641158,0.22460354615547604,0.14440028511928193,0.19923136740186342,0.2099338319938303,0.25186963244711985,0.13262560882665733,0.17666201673703855,0.41582807354910306,0.3520710336576478,0.356387560603173,0.3240955788985619,0.385554875653182,0.4147538353670742,0.3467035332088174,0.3730910398893832,0.3737146415443364,0.39089504964754235,0.19467052455551728,0.3504399946304465,0.2382769872590952,0.1547211576787202,0.2573803004198015,0.16940796692739543,0.3130863755522207,0.1436802455314106,0.13063200920600332,0.31186441340048576,0.19890124149426489,0.200902678133085,0.3563004103154495,0.3717060995344915,0.3148857310964928,0.1922295603134864,0.1301705784532008,0.15573078868095036,0.309299977847499,0.2623759348675976,0.24872506980876477,0.485623576053041,0.5562030786332763,0.47218114520156185,0.4428462769235106,0.5303109307226602,0.5305620430224042,0.45013672537462185,0.4645319327436781,0.6275369644201393,0.5181795018783589,0.15356289935730016,0.450622033254854,0.13379939398071308,0.20854536284013572,0.36709296828056837,1.0,0.36994784746784565,0.6880341413265878,0.6480294920052498,0.3035154427437693,0.16226145626548674,0.17168928170058304,0.18042471072160438,0.7508580832402976,0.35388694523354214,0.16655988467015154,0.26113119301341703,0.9870668813228306,0.26071300665968483
NCCT_original_firstorder_InterquartileRange_hm,0.17301574553311874,0.188824690529291,0.15399952452259405,0.060908953898413006,0.059095379878532577,0.09092879433222269,0.1067769552136363,0.14480572720478974,0.10014716333344832,0.12069454329201897,0.16301195019214448,0.13355989621140668,0.1238423890104277,0.10793006048081213,0.09121492608720592,0.047143280320912945,0.193226668817523,0.09232918933745625,0.09578564460492621,0.1420466552881713,0.22930430753272615,0.17325146637723268,0.20454891795920563,0.16673713356680794,0.18742139173812225,0.09331085802041202,0.11406859095711837,0.08327638760223667,0.13470261066698133,0.18508915784220223,0.10389496726743533,0.18288534066946063,0.14112429545179345,0.14441379256233083,0.13146729531947046,0.13503142354103254,0.0694405414962425,0.13257223146560385,0.09868278068111075,0.1443950773444603,0.1941037453412422,0.08972457709166895,0.1504840129509265,0.1311269530606037,0.16527758102930695,0.15724937778909204,0.17281652524927746,0.1953595915378478,0.20735356934700166,0.1787006450216044,0.1685214481598054,0.21423304777149657,0.18284796208065032,0.18546482535021444,0.13117382696322366,0.17018970128857794,0.22856555115058869,0.2774772863011893,0.10827730108948481,0.11947375329943673,0.09744586189719288,0.15929770360373272,0.22470959869679763,0.1082737513255847,0.2613249074749735,0.2669704490098895,0.16413903605359248,0.12598511401456441,0.10124709188228558,0.26600598801065234,0.11975293372606087,0.11767829358109515,0.11402645542864519,0.21252418648176027,0.15138993888818655,0.17326648698890137,0.23756023006631705,0.19007467231136368,0.19643243967432464,0.23679786817320958,0.23031394338631103,0.22442848957200306,0.19969149934372338,0.23520858499451233,0.22337763508935315,0.23849862768619048,0.22431065895208224,0.2405135953391705,0.6926405399184953,0.1458971625676458,0.36994784746784565,1.0,0.7008275280654244,0.3446039332238174,0.9797152261717229,0.5336673081371593,0.5158378164486473,0.20648848669316042,0.36811520950800286,0.9970858039303793,0.5672497613553522,0.3151186462235155,0.36600847562277117,0.9513974862122164
NCCT_original_firstorder_Kurtosis_hm,0.1555637965599295,0.1481757474910429,0.07212338543769763,0.09070489752306928,0.14047601699526904,0.07713806542710987,0.11110289192895081,0.08550590115988473,0.10180434935823171,0.0740532278547598,0.15032681538783146,0.11537871130455496,0.14096106702002245,0.1809090658630099,0.13136494298033582,0.14262125573290194,0.1961169205756085,0.10884556198105551,0.05349562360589361,0.0896546068132107,0.305995639792442,0.26230557031437746,0.24480106441634547,0.25590374871305843,0.2037949493428064,0.15286183952243534,0.16272135584297026,0.10030395117974146,0.18935710527071903,0.2068047467717692,0.21013397359052002,0.25011532022227634,0.21376260578372033,0.17367669922901316,0.16981952328784286,0.13895067552432364,0.14663601825577144,0.1624600409599892,0.12263468232044236,0.1572374948333693,0.17215101710792544,0.1484407624990568,0.1465215192416717,0.14739662738173115,0.2252161153544989,0.2129340777543908,0.22127091607638666,0.22741162976426813,0.2753222134045526,0.25541223870028507,0.21786217882867598,0.26951355352553596,0.23932231024241798,0.23760033689237506,0.16547688194818075,0.2195150451014941,0.24021201436869705,0.19692359966993128,0.14937349129700334,0.13407527948301715,0.20880820325847252,0.18154982729546423,0.12124922168368137,0.20848555786247416,0.2235521913575287,0.2271844176851911,0.2594661939715369,0.1884365872342654,0.21118135377174962,0.21991103411298463,0.15346788581546944,0.12586126071414366,0.2044341763556033,0.34606615208435443,0.26477637710540436,0.24881012989573748,0.3628683163119066,0.2980382437367848,0.264468188846253,0.3469536743347731,0.34201376553467644,0.2796533724578171,0.2614661257230733,0.4008454170588582,0.30211655439926866,0.3243257050766028,0.27979480266230267,0.1542073649329685,0.3784229915217047,0.18841394495408284,0.6880341413265878,0.7008275280654244,1.0,0.3718014403394105,0.6122107244404158,0.29564059889150324,0.31291942061190514,0.1814569462500259,0.4269191347654931,0.6835063400854932,0.31097389107099066,0.4828359268161286,0.7206461430933172,0.5520502247198784
